timestamp,open,high,low,close,volume
1577916000000,1.08423,1.08529,1.0832,1.08419,403.41
1577919600000,1.08446,1.08578,1.08404,1.0857,1536.97
1577923200000,1.08569,1.08638,1.08565,1.08623,1780.16
1577926800000,1.08623,1.08647,1.08585,1.08611,1876.4399
1577930400000,1.08612,1.08654,1.08607,1.08626,1163.35
1577934000000,1.08626,1.08659,1.08621,1.08632,1775.96
1577937600000,1.08632,1.08667,1.08591,1.08637,1583.15
1577941200000,1.08637,1.08712,1.08637,1.08698,2629.46
1577944800000,1.087,1.08777,1.0869,1.08731,1813.77
1577948400000,1.08731,1.08762,1.08696,1.0873,3760.9399
1577952000000,1.0873,1.08763,1.08629,1.08629,5855.1001
1577955600000,1.08629,1.08663,1.08506,1.08617,5051.9902
1577959200000,1.08618,1.08628,1.08498,1.08608,5071.6099
1577962800000,1.08608,1.08654,1.08575,1.08595,5977.7202
1577966400000,1.08595,1.08698,1.08568,1.08689,5009.5601
1577970000000,1.08688,1.08689,1.08601,1.08636,6327.8398
1577973600000,1.08634,1.08635,1.08463,1.08526,23247.8594
1577977200000,1.08528,1.08554,1.08364,1.08545,38663.6211
1577980800000,1.08545,1.08625,1.08526,1.08553,7430.3198
1577984400000,1.08553,1.08674,1.08547,1.0866,5898.1602
1577988000000,1.08658,1.08659,1.0859,1.08604,3618.8899
1577991600000,1.08604,1.0863,1.08573,1.08573,3379.9099
1577995200000,1.08573,1.08593,1.08461,1.08499,3480.52
1577998800000,1.08498,1.08525,1.08478,1.08501,1786.76
1578002400000,1.08472,1.08529,1.08455,1.08499,842.02
1578006000000,1.08498,1.08549,1.08482,1.08519,1329.4
1578009600000,1.08517,1.08546,1.08505,1.08524,1268.9399
1578013200000,1.08525,1.08546,1.08396,1.08403,2664.3501
1578016800000,1.08403,1.08427,1.08275,1.083,5197.5498
1578020400000,1.083,1.0835,1.08282,1.08337,2713.6799
1578024000000,1.08337,1.0838,1.08326,1.08357,1455.41
1578027600000,1.08359,1.0844,1.08325,1.08392,2726.8501
1578031200000,1.08392,1.08422,1.08354,1.0841,2510.3301
1578034800000,1.08412,1.08422,1.08236,1.08291,8778.9697
1578038400000,1.0829,1.08497,1.08263,1.08393,7074.7402
1578042000000,1.08393,1.08452,1.08336,1.08443,6327.3799
1578045600000,1.08442,1.08494,1.08378,1.08408,7243.3599
1578049200000,1.08408,1.08433,1.08301,1.08363,5748
1578052800000,1.08363,1.08396,1.08305,1.0834,4909.1001
1578056400000,1.0834,1.08447,1.08332,1.08376,6105.5498
1578060000000,1.08375,1.08524,1.08362,1.085,7027.6299
1578063600000,1.08515,1.08533,1.08341,1.08364,11207.1699
1578067200000,1.08363,1.08505,1.08359,1.08405,6368.4302
1578070800000,1.08404,1.08464,1.08403,1.08459,3171.77
1578074400000,1.08459,1.08582,1.08443,1.08552,4771.0698
1578078000000,1.08546,1.08569,1.08502,1.08504,5340.3198
1578081600000,1.08504,1.08545,1.08491,1.08508,2402.3401
1578085200000,1.08506,1.08511,1.08448,1.08449,1918.4399
1578261600000,1.0833,1.08384,1.08309,1.08313,662.58
1578265200000,1.08309,1.08444,1.08309,1.0843,3906.3301
1578268800000,1.08429,1.08474,1.08414,1.08452,3893.1799
1578272400000,1.08454,1.08462,1.08376,1.08407,4136.1299
1578276000000,1.08407,1.08443,1.08397,1.08414,3378.8501
1578279600000,1.08415,1.08444,1.08397,1.08437,4536.75
1578283200000,1.08437,1.08438,1.08414,1.08431,2579.8701
1578286800000,1.08432,1.08439,1.08399,1.08412,1648.98
1578290400000,1.08412,1.08414,1.08327,1.08381,3348.74
1578294000000,1.08382,1.08465,1.08366,1.08444,4412.5898
1578297600000,1.08444,1.08482,1.08412,1.08437,6194.3398
1578301200000,1.08436,1.08462,1.08382,1.08457,5011.3301
1578304800000,1.08456,1.08503,1.0843,1.08501,4125.7998
1578308400000,1.08501,1.08583,1.08501,1.08564,5234.1802
1578312000000,1.08565,1.08595,1.08551,1.08572,3176.0901
1578315600000,1.08573,1.08594,1.08489,1.08565,5422.6899
1578319200000,1.08563,1.08576,1.08517,1.0853,5959.0498
1578322800000,1.0853,1.08547,1.0836,1.08391,7538.9199
1578326400000,1.08393,1.08436,1.0837,1.08385,5668.7402
1578330000000,1.08385,1.08392,1.0833,1.0839,3152.96
1578333600000,1.08389,1.0842,1.08352,1.08415,2594.24
1578337200000,1.08415,1.08459,1.08404,1.08418,2465.73
1578340800000,1.08418,1.08437,1.08395,1.08432,3230.97
1578344400000,1.08432,1.08434,1.08353,1.08361,1248.53
1578348000000,1.08351,1.0843,1.08334,1.08385,1204.3
1578351600000,1.08386,1.08428,1.0836,1.08428,2944.48
1578355200000,1.08427,1.08451,1.08399,1.08418,2494.01
1578358800000,1.08419,1.08478,1.08406,1.08448,1872.14
1578362400000,1.08448,1.08463,1.08408,1.08462,5968.5
1578366000000,1.08462,1.08492,1.08454,1.08478,1984.24
1578369600000,1.08477,1.08487,1.08458,1.0847,3557.99
1578373200000,1.08468,1.08479,1.08411,1.08416,1950.96
1578376800000,1.08416,1.08535,1.08384,1.08496,4109.3101
1578380400000,1.08497,1.08517,1.08337,1.08367,5990.6201
1578384000000,1.08372,1.08438,1.08331,1.08388,6413.5298
1578387600000,1.08388,1.08601,1.08369,1.08591,7117.2202
1578391200000,1.08591,1.08603,1.08462,1.08521,7699.4199
1578394800000,1.0852,1.08545,1.0847,1.08503,5379.4902
1578398400000,1.08503,1.08537,1.08454,1.08474,3816.97
1578402000000,1.08474,1.08515,1.08364,1.08373,8489.75
1578405600000,1.08373,1.08375,1.08272,1.08318,7831.6401
1578409200000,1.08315,1.08358,1.08254,1.08285,10244.2402
1578412800000,1.08286,1.08317,1.08198,1.08206,5128.1299
1578416400000,1.08206,1.08213,1.08081,1.08148,4435.9399
1578420000000,1.08146,1.0825,1.08137,1.08241,3182.4399
1578423600000,1.08242,1.08255,1.08188,1.08193,4026.4099
1578427200000,1.08195,1.08238,1.08188,1.08205,1998.24
1578430800000,1.08206,1.08227,1.0812,1.08192,2448.2
1578434400000,1.08181,1.08245,1.08134,1.08219,2158.6499
1578438000000,1.08219,1.08223,1.07967,1.08051,4759.4502
1578441600000,1.0805,1.08095,1.07885,1.07917,13017.0195
1578445200000,1.07915,1.08083,1.07888,1.08074,8082.96
1578448800000,1.08074,1.08281,1.08074,1.08202,8779.2002
1578452400000,1.08202,1.08225,1.081,1.08186,5397.5
1578456000000,1.08185,1.082,1.08135,1.08141,3943.8701
1578459600000,1.08141,1.08196,1.08141,1.08173,3843.3899
1578463200000,1.08174,1.0821,1.08145,1.08202,4133.7402
1578466800000,1.08201,1.08285,1.08158,1.08238,7304.1001
1578470400000,1.08239,1.08241,1.08077,1.08091,9470.0303
1578474000000,1.08091,1.08241,1.08071,1.08192,6051.9399
1578477600000,1.08191,1.08238,1.0813,1.08186,5470.7998
1578481200000,1.08186,1.08205,1.08079,1.08169,6810.29
1578484800000,1.08169,1.08172,1.07947,1.07972,5774.8999
1578488400000,1.07972,1.0798,1.07851,1.07878,7875.6802
1578492000000,1.07877,1.07963,1.07844,1.07877,6926.3999
1578495600000,1.07878,1.07951,1.07821,1.07894,6560.2002
1578499200000,1.07895,1.08165,1.07877,1.08108,8381.6104
1578502800000,1.0811,1.08245,1.08108,1.08208,6635.4502
1578506400000,1.08207,1.08223,1.08185,1.08197,3981.71
1578510000000,1.08197,1.0821,1.08167,1.08186,2754.8
1578513600000,1.08186,1.08189,1.08114,1.08125,3551.3601
1578517200000,1.08125,1.08196,1.08119,1.08142,1896.6899
1578520800000,1.08132,1.08178,1.08091,1.08149,1682.47
1578524400000,1.08143,1.08173,1.08131,1.0816,768.19
1578528000000,1.08159,1.08233,1.08136,1.08225,3308.47
1578531600000,1.08224,1.08287,1.08206,1.08277,3269.8
1578535200000,1.0828,1.08293,1.08258,1.08267,1948.5699
1578538800000,1.08267,1.08295,1.08257,1.08289,2375.52
1578542400000,1.08288,1.08294,1.08241,1.08269,1894.55
1578546000000,1.08269,1.08287,1.08265,1.08277,2268.03
1578549600000,1.08277,1.08327,1.08254,1.08267,3708.49
1578553200000,1.08267,1.08323,1.08201,1.08316,5584.79
1578556800000,1.08315,1.08315,1.08188,1.0828,6458.29
1578560400000,1.08279,1.08317,1.08123,1.08126,7788.8198
1578564000000,1.08127,1.08221,1.08125,1.08185,4525.9399
1578567600000,1.08186,1.08223,1.08148,1.08151,4394.4199
1578571200000,1.08151,1.08207,1.0809,1.08098,6264.3398
1578574800000,1.081,1.08122,1.07944,1.08029,7375.4102
1578578400000,1.08029,1.08067,1.07958,1.08018,5625.2002
1578582000000,1.08018,1.08034,1.07972,1.08027,6230.0298
1578585600000,1.08027,1.08032,1.0798,1.07994,4352.6099
1578589200000,1.07995,1.08019,1.07962,1.08004,3615.6201
1578592800000,1.08004,1.08026,1.07971,1.0802,4075.8101
1578596400000,1.0802,1.08095,1.08018,1.08059,2311.6799
1578600000000,1.08059,1.08129,1.08055,1.08086,2325.98
1578603600000,1.08086,1.08116,1.08057,1.08057,893.9
1578607200000,1.08057,1.08079,1.08038,1.08046,983.8
1578610800000,1.08047,1.08128,1.08047,1.08112,1088.26
1578614400000,1.0811,1.08131,1.08086,1.081,2576.8101
1578618000000,1.081,1.08119,1.08081,1.08099,1942.9399
1578621600000,1.081,1.0812,1.08081,1.08114,1467.15
1578625200000,1.08115,1.08123,1.08092,1.08107,817.26
1578628800000,1.08106,1.0811,1.08079,1.08085,1225.2
1578632400000,1.08085,1.08088,1.08059,1.08072,2223.21
1578636000000,1.08071,1.0809,1.08064,1.08081,2076.0601
1578639600000,1.08084,1.08146,1.08052,1.08144,2446.3301
1578643200000,1.08144,1.08177,1.08093,1.08137,5343.7598
1578646800000,1.08138,1.08159,1.08076,1.08148,3721.7
1578650400000,1.08149,1.082,1.08125,1.08196,4103.48
1578654000000,1.08195,1.08233,1.08169,1.08188,3708.04
1578657600000,1.08188,1.08264,1.08163,1.0825,2824.1101
1578661200000,1.0825,1.08296,1.08196,1.08259,8706.6299
1578664800000,1.08259,1.08259,1.08099,1.08182,7863.8501
1578668400000,1.08182,1.08211,1.0814,1.08162,7354.7598
1578672000000,1.08161,1.0818,1.08106,1.08169,4723.25
1578675600000,1.08169,1.08195,1.08134,1.08176,4235.5
1578679200000,1.08176,1.08215,1.08171,1.08201,2239.01
1578682800000,1.08201,1.08227,1.08144,1.08156,2806.6899
1578686400000,1.08156,1.0819,1.08144,1.08187,2269.05
1578690000000,1.08188,1.08196,1.08145,1.08145,1267.62
1578866400000,1.08081,1.08167,1.08042,1.08122,1718.7
1578870000000,1.08145,1.08229,1.08121,1.08178,1421.11
1578873600000,1.08177,1.0824,1.08176,1.08219,1283.6801
1578877200000,1.0822,1.08253,1.08219,1.08235,1842.86
1578880800000,1.08234,1.08263,1.08215,1.08248,1446.95
1578884400000,1.08254,1.08255,1.08221,1.0825,5014.48
1578888000000,1.0825,1.08272,1.08243,1.08256,1104.49
1578891600000,1.08257,1.0829,1.08255,1.08279,1209.39
